,0,1,2,3,4,5,6,7,8
16378,206754,1,2143,2012-11-29,2018-10-12,16379,0,EN,1
16379,1774586,1,1662,2014-03-25,2018-10-12,16380,0,EN,0
16380,36641,1,1537,2014-07-28,2018-10-12,16381,0,NO,1
16381,77734,0,2321,2012-06-04,2018-10-12,16382,0,IT,1
16382,18495,1,1639,2014-04-17,2018-10-12,16383,0,DE,1
16383,6461,0,1876,2013-07-18,2018-09-06,16384,0,EN,0
16384,14929,0,1999,2013-04-22,2018-10-12,16385,0,EN,1
16385,3560,1,663,2016-12-18,2018-10-12,16386,0,EN,0
16386,11363,1,1668,2014-03-19,2018-10-12,16387,0,EN,1
16387,565364,0,565,2017-03-26,2018-10-12,16388,0,EN,0
16388,3920,0,736,2016-10-05,2018-10-11,16389,0,EN,1
16389,4803,0,2675,2011-06-15,2018-10-11,16390,0,EN,1
16390,54630,0,1253,2015-05-08,2018-10-12,16391,0,ES,0
16391,7439,1,497,2017-06-02,2018-10-12,16392,0,EN,1
16392,1690,1,2982,2010-06-24,2018-08-23,16393,0,EN,0
16393,229145,0,1492,2014-09-11,2018-10-12,16394,0,EN,0
16394,248,0,1652,2014-03-07,2018-09-14,16395,0,EN,0
16395,6198030,0,1652,2014-04-04,2018-10-12,16396,0,EN,0
16396,5513,1,2179,2012-10-21,2018-10-09,16397,0,EN,0
16397,5090,1,2662,2011-06-17,2018-09-30,16398,0,EN,1
16398,83848,1,1528,2014-08-06,2018-10-12,16399,0,EN,1
16399,26360,0,1665,2014-03-21,2018-10-11,16400,0,EN,1
16400,6471,0,1633,2014-04-12,2018-10-01,16401,0,EN,1
16401,3285,0,1630,2014-04-25,2018-10-11,16402,0,EN,1
16402,5026,0,2301,2012-06-21,2018-10-09,16403,0,EN,0
16403,3444,0,1564,2014-06-12,2018-09-23,16404,0,EN,0
16404,2465384,0,2405,2012-03-12,2018-10-12,16405,0,RU,0
16405,402,0,730,2016-10-11,2018-10-11,16406,0,RU,0
16406,1004,0,1177,2015-07-19,2018-10-08,16407,0,EN,0
16407,665,0,991,2015-11-08,2018-07-26,16408,0,EN,0
16408,3045,1,311,2017-12-05,2018-10-12,16409,0,EN,1
16409,147689,1,1708,2014-02-07,2018-10-12,16410,0,EN,1
16410,1802,0,1211,2015-05-25,2018-09-17,16411,0,EN,0
16411,281378,0,2557,2011-10-12,2018-10-12,16412,0,EN,1
16412,16605,1,2943,2010-09-21,2018-10-12,16413,0,EN,1
16413,25009,0,1517,2014-08-17,2018-10-12,16414,0,EN,1
16414,968480,0,2060,2013-02-18,2018-10-10,16415,0,NL,0
16415,3001609,1,2796,2011-02-15,2018-10-12,16416,0,EN,0
16416,9069,0,2790,2011-02-20,2018-10-11,16417,0,EN,1
16417,3747,1,1743,2013-12-31,2018-10-09,16418,0,EN,0
16418,167134,1,870,2016-05-25,2018-10-12,16419,0,DE,0
16419,41734,1,1630,2014-04-26,2018-10-12,16420,0,EN,1
16420,3816,1,2154,2012-11-14,2018-10-08,16421,0,NO,1
16421,12504,1,1699,2014-02-16,2018-10-12,16422,0,EN,1
16422,16653,1,1725,2014-01-21,2018-10-12,16423,0,EN,1
16423,12169,0,1272,2015-04-19,2018-10-12,16424,0,EN,0
16424,382827,0,2017,2013-04-04,2018-10-12,16425,0,EN,0
16425,1862,1,1365,2015-01-07,2018-10-03,16426,0,EN,0
16426,21270,1,901,2016-04-24,2018-10-12,16427,0,EN,1
16427,19369,0,1212,2015-06-17,2018-10-11,16428,0,EN,1
16428,3225,0,2057,2013-01-30,2018-09-18,16429,0,EN,0
16429,60070,1,2034,2013-03-18,2018-10-12,16430,0,EN,1
16430,1996,1,2111,2012-12-31,2018-10-12,16431,0,EN,1
16431,1601,0,2324,2012-05-29,2018-10-09,16432,0,EN,0
16432,372454,1,1234,2015-05-27,2018-10-12,16433,0,EN,0
16433,907053,1,1784,2013-11-23,2018-10-12,16434,0,EN,0
16434,1762044,0,1923,2013-07-07,2018-10-12,16435,0,ES,0
16435,136961,1,1770,2013-12-07,2018-10-12,16436,0,ES,0
16436,51245,1,1587,2014-06-08,2018-10-12,16437,0,EN,1
16437,437089,1,2340,2012-05-14,2018-10-10,16438,0,EN,0
16438,126424,1,1532,2014-08-02,2018-10-12,16439,0,DE,0
16439,10588,1,774,2016-08-28,2018-10-11,16440,0,DE,1
16440,6433,1,2469,2011-12-31,2018-10-04,16441,0,EN,1
16441,441467,1,1294,2015-03-28,2018-10-12,16442,0,EN,0
16442,3382,0,1332,2015-02-02,2018-09-26,16443,0,EN,0
16443,2048869,0,2114,2012-12-28,2018-10-12,16444,0,FR,0
16444,1555,0,668,2016-12-12,2018-10-11,16445,0,FR,0
16445,943,0,131,2018-03-08,2018-07-17,16446,0,EN,0
16446,6329,1,764,2016-09-05,2018-10-09,16447,0,EN,1
16447,25087,0,1844,2013-09-24,2018-10-12,16448,0,EN,1
16448,1580,0,2435,2012-02-05,2018-10-06,16449,0,EN,0
16449,3516,1,1061,2015-11-16,2018-10-12,16450,0,EN,1
16450,31744,1,1519,2014-08-12,2018-10-09,16451,0,EN,1
16451,1977,0,1235,2015-03-26,2018-08-12,16452,0,EN,0
16452,339127,0,1013,2016-01-03,2018-10-12,16453,0,EN,1
16453,6163,0,1678,2014-03-09,2018-10-12,16454,0,EN,0
16454,6015,0,2490,2011-12-18,2018-10-12,16455,0,EN,1
16455,2249,0,542,2017-04-17,2018-10-11,16456,0,EN,1
16456,51109,1,1767,2013-12-04,2018-10-06,16457,0,EN,1
16457,81018,0,2789,2011-02-22,2018-10-12,16458,0,EN,1
16458,12729,0,1708,2014-02-07,2018-10-12,16459,0,PT,1
16459,4024733,0,1679,2014-03-08,2018-10-12,16460,0,PT,0
16460,1917,0,2078,2013-01-26,2018-10-05,16461,0,EN,1
16461,119751,1,982,2016-02-03,2018-10-12,16462,0,EN,0
16462,13551,1,1239,2015-05-20,2018-10-10,16463,0,EN,1
16463,334931,1,1177,2015-07-23,2018-10-12,16464,0,DE,0
16464,15007,1,1836,2013-10-02,2018-10-12,16465,0,DE,1
16465,128467,1,1707,2014-02-06,2018-10-10,16466,0,EN,1
16466,952,1,1278,2015-04-12,2018-10-11,16467,0,EN,0
16467,45368,1,1962,2013-05-24,2018-10-07,16468,0,EN,1
16468,84511,0,1304,2015-03-18,2018-10-12,16469,0,EN,1
16469,6356,1,910,2016-04-12,2018-10-09,16470,0,EN,1
16470,17749,1,1645,2014-04-08,2018-10-09,16471,0,EN,1
16471,1354,0,1682,2014-03-02,2018-10-09,16472,0,ES,0
16472,2898,1,876,2016-05-17,2018-10-10,16473,0,EN,1
16473,3515,1,1743,2014-01-01,2018-10-10,16474,0,EN,1
16474,45493,1,2930,2010-10-04,2018-10-12,16475,0,DE,1
16475,7083,0,2067,2013-02-11,2018-10-10,16476,0,EN,1
16476,6671,1,647,2017-01-02,2018-10-11,16477,0,EN,1
16477,1131,1,2613,2011-08-16,2018-10-11,16478,0,EN,1
16478,134900,0,2393,2012-03-24,2018-10-12,16479,0,EN,1
16479,11592,1,1720,2014-01-25,2018-10-11,16480,0,EN,1
16480,556,0,1414,2014-11-01,2018-09-15,16481,0,EN,0
16481,73476,0,1181,2015-07-19,2018-10-12,16482,0,EN,1
16482,20187,1,755,2016-09-17,2018-10-12,16483,0,EN,1
16483,7345,0,1017,2015-12-13,2018-09-25,16484,0,EN,1
16484,2184,1,1206,2015-06-07,2018-09-25,16485,0,EN,1
16485,7654,1,1695,2014-02-20,2018-10-12,16486,0,EN,1
16486,9445,1,1070,2015-11-07,2018-10-12,16487,0,EN,1
16487,58198,1,1761,2013-12-16,2018-10-12,16488,0,EN,1
16488,29984,0,555,2017-04-05,2018-10-12,16489,0,KO,1
16489,3915,1,895,2016-04-29,2018-10-11,16490,0,ES,1
16490,21769,0,927,2016-03-29,2018-10-12,16491,0,ES,1
16491,1394,0,2220,2012-09-11,2018-10-10,16492,0,EN,0
16492,97308,0,2108,2012-12-24,2018-10-02,16493,0,EN,0
16493,9276,1,1662,2014-03-25,2018-10-12,16494,0,FR,1
16494,1332,1,437,2017-08-01,2018-10-12,16495,0,EN,0
16495,2755,1,597,2017-02-09,2018-09-29,16496,0,EN,1
16496,12088,1,1790,2013-11-16,2018-10-11,16497,0,EN,1
16497,1099207,1,2089,2013-01-22,2018-10-12,16498,0,EN,0
16498,1107,0,1905,2013-07-24,2018-10-11,16499,0,EN,0
16499,10161,1,1446,2014-10-27,2018-10-12,16500,0,EN,1
16500,12689,1,1121,2015-09-17,2018-10-12,16501,0,EN,1
16501,3755,1,1535,2014-07-26,2018-10-08,16502,0,EN,1
16502,5508,1,1061,2015-11-16,2018-10-12,16503,0,EN,1
16503,4480,1,2385,2012-03-28,2018-10-08,16504,0,EN,0
16504,4646,1,2812,2011-01-30,2018-10-12,16505,0,EN,1
16505,171557,1,648,2017-01-02,2018-10-12,16506,0,EN,1
16506,5004,0,1692,2014-02-19,2018-10-08,16507,0,EN,1
16507,739864,1,1651,2014-04-05,2018-10-12,16508,0,DE,0
16508,76799,1,873,2016-05-22,2018-10-12,16509,0,DE,1
16509,2880,1,3663,2008-09-22,2018-10-03,16510,0,EN,1
16510,105616,1,3320,2009-09-09,2018-10-12,16511,0,EN,1
16511,2354,0,1932,2013-06-28,2018-10-12,16512,0,EN,1
16512,19861,1,2756,2011-03-27,2018-10-12,16513,0,EN,1
16513,6405,1,1714,2014-01-30,2018-10-10,16514,0,EN,1
16514,11095,1,217,2018-03-09,2018-10-12,16515,0,EN,0
16515,10419,0,558,2017-04-02,2018-10-12,16516,0,EN,0
16516,31297,0,2434,2012-02-11,2018-10-11,16517,0,EN,1
16517,11961,0,1293,2015-03-29,2018-10-12,16518,0,EN,1
16518,683,0,2293,2012-06-28,2018-10-08,16519,0,EN,0
16519,5210,1,2496,2011-12-12,2018-10-12,16520,0,EN,1
16520,134050,0,2480,2011-12-26,2018-10-10,16521,0,EN,1
16521,136910,0,1189,2015-07-11,2018-10-12,16522,0,EN,1
16522,2066,1,1925,2013-06-27,2018-10-04,16523,0,EN,1
16523,9337,1,1347,2015-01-30,2018-10-08,16524,0,EN,1
16524,169481,1,2217,2012-09-16,2018-10-12,16525,0,EN,0
16525,16904,1,1546,2014-07-19,2018-10-12,16526,0,EN,1
16526,1191,0,2321,2012-05-16,2018-09-23,16527,0,EN,0
16527,68363,1,2249,2012-08-13,2018-10-10,16528,0,EN,0
16528,3829,1,1540,2014-07-25,2018-10-12,16529,0,EN,1
16529,1388,1,1361,2015-01-09,2018-10-01,16530,0,IT,1
16530,11389,1,2656,2011-07-05,2018-10-12,16531,0,EN,1
16531,292778,1,1516,2014-08-18,2018-10-12,16532,0,DE,1
16532,9381,0,1636,2014-04-20,2018-10-12,16533,0,PT,1
16533,315349,0,2308,2012-06-17,2018-10-12,16534,0,PT,0
16534,739,0,865,2016-05-09,2018-09-21,16535,0,EN,0
16535,102127,1,2436,2012-02-08,2018-10-10,16536,0,EN,0
16536,2240,1,2422,2012-02-22,2018-10-10,16537,0,EN,1
16537,2979,1,1742,2014-01-03,2018-10-11,16538,0,EN,1
16538,3745,1,1139,2015-08-30,2018-10-12,16539,0,EN,1
16539,1709,1,1003,2016-01-10,2018-10-09,16540,0,EN,0
16540,77260,1,2337,2012-05-15,2018-10-08,16541,0,EN,0
16541,3864,0,443,2017-07-10,2018-09-26,16542,0,EN,1
16542,209,0,3107,2010-03-10,2018-09-11,16543,0,EN,0
16543,18099,0,1307,2015-03-13,2018-10-10,16544,0,EN,1
16544,6105,0,1883,2013-08-14,2018-10-10,16545,0,EN,0
16545,2993,1,703,2016-10-29,2018-10-02,16546,0,EN,1
16546,211,0,356,2017-08-06,2018-07-28,16547,0,EN,0
16547,87416,0,934,2016-03-22,2018-10-12,16548,0,EN,1
16548,136146,0,2411,2012-03-06,2018-10-12,16549,0,EN,1
16549,29656,1,1147,2015-08-22,2018-10-12,16550,0,ZH,0
16550,4055,1,2418,2012-02-25,2018-10-09,16551,0,ZH,0
16551,169353,1,1729,2014-01-16,2018-10-11,16552,0,EN,1
16552,1553,1,1869,2013-08-30,2018-10-12,16553,0,EN,1
16553,8177,1,1892,2013-08-07,2018-10-12,16554,0,SV,1
16554,949,1,2694,2011-05-23,2018-10-07,16555,0,EN,0
16555,13434,1,1030,2015-12-17,2018-10-12,16556,0,DA,1
16556,17127,1,1801,2013-11-05,2018-10-11,16557,0,EN,1
16557,12114,0,2969,2010-08-16,2018-10-02,16558,0,EN,0
16558,714077,1,2446,2012-01-31,2018-10-12,16559,0,EN,0
16559,176092,0,2769,2011-03-14,2018-10-12,16560,0,ZH,1
16560,1243,0,1206,2015-06-21,2018-10-09,16561,0,EN,0
16561,519,1,1145,2015-06-01,2018-07-20,16562,0,EN,0
16562,1862133,1,2192,2012-10-11,2018-10-12,16563,0,TR,0
16563,1417,0,298,2017-12-14,2018-10-08,16564,0,TR,0
16564,3376085,0,953,2016-03-03,2018-10-12,16565,0,EN,0
16565,1974,0,1260,2015-04-08,2018-09-19,16566,0,EN,0
16566,470493,1,2441,2012-02-05,2018-10-12,16567,0,EN,0
16567,75659,1,1269,2015-04-10,2018-09-30,16568,0,EN,1
16568,24159,1,1908,2013-07-22,2018-10-12,16569,0,PT,1
16569,130168,0,1253,2015-05-08,2018-10-12,16570,0,EN,1
16570,426,1,1771,2013-12-05,2018-10-11,16571,0,EN,0
16571,434,1,1614,2014-04-27,2018-09-27,16572,0,OTHER,0
16572,132,0,2070,2013-01-10,2018-09-11,16573,0,EN,0
16573,4165,1,2340,2012-05-15,2018-10-11,16574,0,SV,0
16574,90075,0,2106,2013-01-05,2018-10-12,16575,0,EN,1
16575,13895,0,871,2016-05-24,2018-10-12,16576,0,EN,1
16576,1532756,1,976,2016-02-08,2018-10-11,16577,0,RU,0
16577,3428,0,1215,2015-06-12,2018-10-09,16578,0,RU,0
16578,20872,0,1903,2013-07-27,2018-10-12,16579,0,NO,1
16579,3461,1,2214,2012-09-19,2018-10-12,16580,0,EN,1
16580,8206,0,1220,2015-06-09,2018-10-11,16581,0,EN,0
16581,1046,0,3321,2009-09-07,2018-10-11,16582,0,EN,0
16582,435309,0,3417,2009-03-27,2018-08-04,16583,0,EN,0
16583,39096,1,2465,2012-01-12,2018-10-12,16584,0,EN,1
16584,87432,0,1604,2014-05-22,2018-10-12,16585,0,EN,0
16585,10698,1,1584,2014-05-16,2018-09-16,16586,0,EN,1
16586,55716,1,1394,2014-12-16,2018-10-10,16587,0,EN,1
16587,38890,1,1279,2015-04-12,2018-10-12,16588,0,FR,1
16588,2957,1,1359,2015-01-19,2018-10-09,16589,0,FR,0
16589,299,1,1172,2015-07-10,2018-09-24,16590,0,EN,0
16590,21193,0,2719,2011-05-03,2018-10-12,16591,0,EN,1
16591,1080,0,1733,2014-01-06,2018-10-05,16592,0,EN,1
16592,20366,0,2124,2012-12-18,2018-10-12,16593,0,EN,0
16593,12198,1,1960,2013-05-29,2018-10-10,16594,0,EN,1
16594,14519,1,1060,2015-11-17,2018-10-12,16595,0,EN,1
16595,552,0,417,2017-08-20,2018-10-11,16596,0,EN,0
16596,338970,0,1939,2013-06-21,2018-10-12,16597,0,EN,0
16597,344,1,1130,2015-09-02,2018-10-06,16598,0,EN,0
16598,59922,1,1022,2015-12-25,2018-10-12,16599,0,EN,1
16599,7256,1,1715,2014-01-29,2018-10-10,16600,0,EN,1
16600,3101,0,1642,2014-04-13,2018-10-11,16601,0,EN,1
16601,4432,1,1959,2013-06-01,2018-10-12,16602,0,EN,0
16602,7870,0,2317,2012-06-05,2018-10-09,16603,0,EN,0
16603,556,1,1889,2013-07-18,2018-09-19,16604,0,EN,0
16604,5952,1,2691,2011-05-31,2018-10-12,16605,0,EN,1
16605,66840,1,3715,2008-08-10,2018-10-12,16606,0,EN,1
16606,17243,1,2751,2011-03-07,2018-09-17,16607,0,EN,0
16607,2471,0,2194,2012-09-30,2018-10-03,16608,0,EN,1
16608,5635,0,951,2016-03-04,2018-10-11,16609,0,EN,1
16609,515,0,1166,2015-07-15,2018-09-23,16610,0,EN,0
16610,1034,1,246,2018-02-08,2018-10-12,16611,0,EN,1
16611,2847,1,1862,2013-09-06,2018-10-12,16612,0,EN,1
16612,3007,0,1995,2013-04-13,2018-09-29,16613,0,EN,1
16613,5887,0,1841,2013-09-27,2018-10-12,16614,0,EN,1
16614,873,1,871,2016-04-15,2018-09-03,16615,0,EN,0
16615,1831,0,2110,2012-08-13,2018-05-24,16616,1,EN,0
16616,675,0,1510,2014-08-11,2018-09-29,16617,0,EN,1
16617,1773,0,3325,2009-09-03,2018-10-11,16618,0,EN,0
16618,2865,0,1784,2013-09-08,2018-07-28,16619,0,EN,0
16619,2743,1,3056,2010-05-07,2018-09-18,16620,0,EN,0
16620,10037,1,2157,2012-11-15,2018-10-12,16621,0,EN,1
16621,274967,0,1502,2014-09-01,2018-10-12,16622,0,EN,1
16622,2167,0,2220,2012-08-13,2018-09-11,16623,0,EN,0
16623,2534,0,911,2016-04-14,2018-10-12,16624,0,EN,1
16624,10793,1,1187,2015-07-13,2018-10-12,16625,0,EN,1
16625,68110,0,1664,2014-03-22,2018-10-11,16626,0,EN,1
16626,5652,0,1931,2013-06-29,2018-10-12,16627,0,EN,1
16627,2214,1,1927,2013-06-09,2018-09-18,16628,0,EN,0
16628,28612,1,2520,2011-11-16,2018-10-10,16629,0,EN,1
16629,4583,0,1601,2014-05-25,2018-10-12,16630,0,EN,1
16630,2601,1,568,2017-03-23,2018-10-12,16631,0,EN,1
16631,325064,0,2650,2011-07-11,2018-10-12,16632,0,EN,1
16632,16177,1,997,2016-01-19,2018-10-12,16633,0,EN,1
16633,17600724,1,1522,2014-08-12,2018-10-12,16634,0,RU,0
16634,2824773,0,969,2016-02-16,2018-10-12,16635,0,RU,0
16635,6525,1,875,2016-05-14,2018-10-06,16636,0,EN,1
16636,18723,1,998,2016-01-18,2018-10-12,16637,0,EN,1
16637,17225,1,2375,2012-04-11,2018-10-12,16638,0,EN,0
16638,18905,1,1672,2014-03-14,2018-10-11,16639,0,EN,1
16639,32664,1,2014,2013-04-07,2018-10-12,16640,0,EN,1
16640,12716,0,1432,2014-11-10,2018-10-12,16641,0,SV,0
16641,23781,0,3684,2008-09-07,2018-10-09,16642,0,EN,1
16642,12294,1,825,2016-07-05,2018-10-08,16643,0,EN,1
16643,142369,1,973,2016-02-12,2018-10-12,16644,0,EN,1
16644,12540,1,1385,2014-12-27,2018-10-12,16645,0,EN,1
16645,4917,1,2197,2012-10-06,2018-10-12,16646,0,EN,0
16646,46793,0,1850,2013-09-18,2018-10-12,16647,0,EN,1
16647,709153,0,1480,2014-09-23,2018-10-12,16648,0,EN,0
16648,6303,1,1460,2014-10-08,2018-10-07,16649,0,EN,0
16649,21029,1,2463,2012-01-06,2018-10-04,16650,0,DE,1
16650,43145,0,1898,2013-07-30,2018-10-10,16651,0,EN,1
16651,77300,1,2460,2012-01-17,2018-10-12,16652,0,EN,0
16652,301,0,1954,2013-06-02,2018-10-08,16653,0,EN,0
16653,41492,1,2833,2010-12-22,2018-09-24,16654,0,EN,1
16654,15247,0,1490,2014-09-13,2018-10-12,16655,0,EN,1
16655,179446,0,3379,2009-07-12,2018-10-12,16656,0,EN,0
16656,7334,0,2323,2012-06-02,2018-10-12,16657,0,EN,1
16657,1032,0,601,2017-01-23,2018-09-16,16658,0,EN,1
16658,6980,0,1758,2013-12-19,2018-10-12,16659,0,EN,1
16659,105166,1,1099,2015-10-09,2018-10-12,16660,0,HU,0
16660,41873,1,2388,2012-03-29,2018-10-12,16661,0,EN,1
16661,5297,1,646,2017-01-04,2018-10-12,16662,0,EN,1
16662,5148,1,327,2017-11-19,2018-10-12,16663,0,EN,1
16663,1013,0,2568,2011-09-02,2018-09-13,16664,0,EN,0
16664,4911,1,1864,2013-09-03,2018-10-11,16665,0,EN,1
16665,27384,0,1338,2015-02-12,2018-10-12,16666,0,EN,1
16666,59224,1,2534,2011-11-04,2018-10-12,16667,0,EN,0
16667,239615,0,2194,2012-10-09,2018-10-12,16668,0,EN,0
16668,22477,1,2300,2012-06-23,2018-10-10,16669,0,EN,1
16669,2937,1,1115,2015-09-21,2018-10-10,16670,0,DE,0
16670,66053,1,1344,2015-02-06,2018-10-12,16671,0,DE,1
16671,9602,1,2415,2012-02-18,2018-09-29,16672,0,EN,0
16672,3711,1,1936,2013-02-02,2018-05-23,16673,1,DE,0
16673,135329,1,1328,2015-02-22,2018-10-12,16674,0,EN,1
16674,680788,1,1731,2014-01-15,2018-10-12,16675,0,EN,0
16675,8289,1,879,2016-05-07,2018-10-03,16676,0,EN,1
16676,5499,1,2014,2013-04-07,2018-10-12,16677,0,EN,1
16677,3145,0,653,2016-12-26,2018-10-10,16678,0,EN,1
16678,576123,1,2517,2011-11-21,2018-10-12,16679,0,EN,0
16679,54705,1,2248,2012-08-14,2018-10-10,16680,0,EN,1
16680,260390,0,1217,2015-06-13,2018-10-12,16681,0,ZH,1
16681,19754,1,1515,2014-08-19,2018-10-12,16682,0,ZH,1
16682,14887,1,2476,2012-01-01,2018-10-12,16683,0,NO,0
16683,1778,0,2870,2010-10-14,2018-08-23,16684,0,EN,0
16684,5914,1,2024,2013-03-28,2018-10-12,16685,0,EN,1
16685,1402,0,598,2017-02-19,2018-10-10,16686,0,EN,1
16686,4109,0,3476,2009-04-06,2018-10-12,16687,0,EN,0
16687,9068,0,2007,2013-04-14,2018-10-12,16688,0,EN,1
16688,64771,0,1129,2015-09-09,2018-10-12,16689,0,EN,0
16689,22959,0,1685,2014-02-25,2018-10-07,16690,0,EN,0
16690,16901,0,2000,2013-04-21,2018-10-12,16691,0,EN,1
16691,192,0,1872,2013-08-04,2018-09-19,16692,0,EN,0
16692,962917,1,3479,2009-04-03,2018-10-12,16693,0,EN,0
16693,2156,1,236,2017-12-29,2018-08-22,16694,0,EN,1
16694,4156,1,2271,2012-07-21,2018-10-09,16695,0,EN,0
16695,55783,0,2426,2012-02-13,2018-10-05,16696,0,EN,1
16696,2013,1,2301,2012-06-24,2018-10-12,16697,0,EN,1
16697,46285,1,2211,2012-08-31,2018-09-20,16698,0,EN,1
16698,2521,0,1764,2013-12-10,2018-10-09,16699,0,EN,0
16699,18764,1,1977,2013-05-10,2018-10-08,16700,0,EN,1
16700,2616,1,1677,2014-03-09,2018-10-11,16701,0,EN,1
16701,8051,1,751,2016-09-14,2018-10-05,16702,0,EN,1
16702,3752,1,901,2016-04-20,2018-10-08,16703,0,EN,1
16703,569,1,2426,2012-01-20,2018-09-11,16704,0,FR,0
16704,2018,0,1834,2013-09-30,2018-10-08,16705,0,EN,1
16705,218,0,1748,2013-12-28,2018-10-11,16706,0,EN,0
16706,49869,1,1394,2014-12-18,2018-10-12,16707,0,EN,1
16707,3117,0,1522,2014-08-02,2018-10-02,16708,0,EN,0
16708,39878,0,3706,2008-08-18,2018-10-11,16709,0,EN,1
16709,7799,1,1582,2014-06-13,2018-10-12,16710,0,DA,1
16710,21283,1,2556,2011-10-12,2018-10-11,16711,0,EN,1
16711,885,0,1396,2014-05-27,2018-03-23,16712,1,EN,0
16712,28944,1,1582,2014-06-13,2018-10-12,16713,0,EN,1
16713,1375,1,1223,2015-06-04,2018-10-09,16714,0,FR,1
16714,9327,0,2543,2011-10-19,2018-10-05,16715,0,EN,0
16715,52585,0,2292,2012-07-02,2018-10-11,16716,0,EN,1
16716,15824,1,2533,2011-11-05,2018-10-12,16717,0,EN,1
16717,65898,0,2061,2013-02-19,2018-10-12,16718,0,EN,1
16718,986305,0,2566,2011-10-03,2018-10-12,16719,0,EN,0
16719,58468,1,1952,2013-06-08,2018-10-12,16720,0,EN,1
16720,535843,0,1460,2014-10-13,2018-10-12,16721,0,EN,0
16721,1321,0,1906,2013-07-23,2018-10-11,16722,0,EN,1
16722,6243,0,1394,2014-12-08,2018-10-02,16723,0,ES,1
16723,37744,1,2114,2012-12-27,2018-10-11,16724,0,EN,1
16724,24158,0,1131,2015-09-07,2018-10-12,16725,0,EN,1
16725,31821,0,2319,2012-05-28,2018-10-03,16726,0,EN,0
16726,5296,1,3108,2010-04-04,2018-10-07,16727,0,EN,0
16727,1551,0,2520,2011-11-18,2018-10-12,16728,0,EN,1
16728,2506,0,2555,2011-09-19,2018-09-17,16729,0,EN,0
16729,2979,1,1897,2013-08-01,2018-10-11,16730,0,PT,1
16730,9811,1,1883,2013-08-12,2018-10-08,16731,0,DE,1
16731,697,0,533,2017-04-09,2018-09-24,16732,0,EN,0
16732,4079,1,2356,2012-04-30,2018-10-12,16733,0,DE,1
16733,1549452,0,1033,2015-12-14,2018-10-12,16734,0,NL,0
16734,24929,1,564,2017-03-27,2018-10-12,16735,0,NL,1
16735,6453,1,1633,2014-04-23,2018-10-12,16736,0,EN,0
16736,3268,0,2344,2012-05-12,2018-10-12,16737,0,ES,0
16737,1742,1,1751,2013-11-16,2018-09-02,16738,0,EN,0
16738,15098598,0,2126,2012-12-16,2018-10-12,16739,0,TH,0
16739,2762,0,1717,2014-01-29,2018-10-12,16740,0,TH,1
16740,58345352,0,2587,2011-09-12,2018-10-12,16741,0,ZH,0
16741,8490,0,1009,2016-01-07,2018-10-12,16742,0,EN,1
16742,19392,0,2014,2013-04-07,2018-10-12,16743,0,EN,0
16743,19253,1,2517,2011-11-18,2018-10-09,16744,0,EN,0
16744,2688,1,1936,2013-06-24,2018-10-12,16745,0,EN,1
16745,78401,1,2846,2010-12-26,2018-10-11,16746,0,EN,0
16746,73671,1,2806,2011-02-05,2018-10-12,16747,0,EN,1
16747,21793,1,702,2016-11-09,2018-10-12,16748,0,EN,1
16748,10590,1,526,2017-05-03,2018-10-11,16749,0,TH,1
16749,45087,0,1701,2014-02-14,2018-10-12,16750,0,EN,1
16750,138571,1,2639,2011-06-22,2018-09-12,16751,0,EN,0
16751,6692,1,952,2016-03-03,2018-10-11,16752,0,EN,1
16752,103188,1,1394,2014-12-18,2018-10-12,16753,0,EN,1
16753,362319,1,1880,2013-08-19,2018-10-12,16754,0,EN,1
16754,50527,1,1703,2014-02-12,2018-10-12,16755,0,EN,1
16755,14117,1,2721,2011-04-20,2018-10-01,16756,0,EN,1
16756,30776,1,802,2016-08-01,2018-10-12,16757,0,EN,0
16757,1151075,0,2285,2012-07-10,2018-10-12,16758,0,EN,0
16758,9784,1,2492,2011-12-16,2018-10-12,16759,0,EN,0
16759,34563,1,839,2016-06-25,2018-10-12,16760,0,FR,1
16760,1583,1,2636,2011-07-23,2018-10-10,16761,0,FR,0
16761,6113,0,1172,2015-07-28,2018-10-12,16762,0,EN,1
16762,2389,1,1355,2015-01-07,2018-09-23,16763,0,EN,1
16763,184214,1,2275,2012-06-28,2018-09-20,16764,0,EN,1
16764,2739,0,796,2016-07-31,2018-10-05,16765,0,EN,1
16765,39966,1,793,2016-08-10,2018-10-12,16766,0,EN,1
16766,8170,1,2436,2012-02-02,2018-10-04,16767,0,EN,1
16767,464910,1,1967,2013-05-24,2018-10-12,16768,0,EN,0
16768,6886,0,1673,2014-03-14,2018-10-12,16769,0,EN,1
16769,8215,0,2308,2012-06-16,2018-10-11,16770,0,EN,1
16770,12145,0,1882,2013-08-17,2018-10-12,16771,0,DE,1
16771,101356,0,1650,2014-04-06,2018-10-12,16772,0,KO,1
16772,1424631,0,2237,2012-08-27,2018-10-12,16773,0,KO,0
16773,6860,1,1884,2013-08-15,2018-10-12,16774,0,ES,1
16774,15622,1,1866,2013-08-22,2018-10-01,16775,0,EN,0
16775,19766,1,2631,2011-07-28,2018-10-10,16776,0,EN,1
16776,1819,0,2276,2012-07-03,2018-09-26,16777,0,EN,0
16777,131964,0,1873,2013-08-26,2018-10-12,16778,0,EN,0
16778,6496,0,620,2017-01-03,2018-09-15,16779,0,EN,1
